work_id,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,rating,category,relationship,character,additional tags,lemma,lemma_lower,Word
65408,1.6248161879773446,0.42853808984307845,1.152004788904048,1.1699006734181243,0.53745708944661,2.507965687528069,0.947995031717308,1.3571832066035316,2.1847263826808265,1.3731590598034316,0.887771702964018,Teen And Up Audiences,['Gen'],"['Hades/Persephone', 'Hugh Fitzcairn/Women of the world']","['Hugh Fitzcairn', 'Hades (Greek Mythology)', 'Hermes (Odyssey)', 'Aphrodite', 'Persephone (Greek Mythology)', 'Helen of Troy']","['Crossover', 'Resurrection fics', 'Fix-It', 'Character Death Fix', 'Community: crossovers100']",unlike,unlike,UNLIKE
68024,1.7622890765339418,0.4387328881901548,1.3013154782766971,1.2672035440396983,0.585097337161969,2.6070255175077413,0.9565218382032552,1.413555575558952,2.212337927296943,1.4912384629872966,0.9932840241111552,Explicit,['Multi'],"['Zeus/Semele', 'Artemis/Actaeon', 'Dionysus/Pentheus']",[''],[''],one,one,ONE
68029,1.7640997990064613,0.39296201202888636,1.0372765325621436,1.1650495722299505,0.5258587771299886,2.383142250481946,0.856918505277081,1.2380537556164957,2.152682627201064,1.3503899159745343,0.8257158185188141,Teen And Up Audiences,['F/M'],['Hades/Persephone'],"['Hades (Greek Mythology)', 'Persephone (Greek Mythology)']",[''],Phlegethon,phlegethon,
73064,1.804213702978552,0.3347493447319035,1.0717194546407507,1.2563975912654155,0.4382612394369973,2.5119405493619302,1.0789306791045576,1.5522683623378015,2.4041975295710456,1.5125460568713136,1.0097790213136728,General Audiences,['Gen'],[''],"['Hermes', 'Athena', 'Zeus', 'Hera', 'Calliope', 'Melpomene']","['Anachronistic', 'Telegrams', 'Twitter', 'Multimedia', 'E-mail']",from,from,FROM
77479,1.7710726997145971,0.4106897672614379,1.0173453238126362,1.1673807757124184,0.518460278050109,2.5071765170588236,0.9315992627124183,1.2636707739978212,2.2571912229433555,1.3697788260392156,0.9043927408300654,General Audiences,['Gen'],[''],['Medusa (Greek Mythology)'],[''],they,they,THEY
78338,1.7139402189747328,0.41091921184936836,1.0864689375617103,1.1241262159990282,0.515789908260447,2.5027074899912534,0.9216093401827017,1.4147769731953352,2.1667268049358603,1.3594589511078718,0.8716593136093295,Teen And Up Audiences,['F/M'],['Meleager/Atalanta'],"['Meleager', 'Atalanta', 'Althea']",['Mythology - Freeform'],Meleager,meleager,
80731,1.676151970149856,0.4124029043841087,1.1869839236093043,1.1878892396821736,0.5307380462931248,2.431354813289008,0.913269587577604,1.3690310147229314,2.166945069325237,1.3478390274755043,0.8670467993779333,Mature,['M/M'],"['Zeus/Ganymede', 'Ganymede/other']","['Zeus', 'Ganymede']",['Pre-Slash'],he,he,HE
80827,1.7474272347041984,0.40578564010305346,1.0687247804293893,1.2821689474790077,0.5425632531049618,2.4506924641507633,0.9883888982480916,1.337177670677481,2.3089616818683205,1.4443032513072518,0.9523171045438931,Teen And Up Audiences,['Gen'],[''],"['Ginny Weasley', 'Apollo (Greek and Roman Mythology)']",['Attempted Rape'],Ginny,ginny,
83065,1.6877468633428445,0.37882685521310744,1.0979290584792687,1.0785874859224254,0.5013111787097637,2.57078069522782,0.8881586194792689,1.3539738802982613,2.16898399831654,1.3586381261417744,0.8436497006571556,Teen And Up Audiences,['Gen'],[''],"['Will Stanton', 'John Crichton', 'Chiana', 'Ian Nottingham', 'Gabriel Bowman', 'Darla', 'Magus', 'Sara Sidle', 'Gil Grissom', 'Dory (Finding Nemo)', 'Geoffrey Chaucer', 'Eris', 'Hermione Granger', 'CJ Cregg', 'Ares', 'Daniel Jackson', 'Sam Carter', ""Teal'c"", ""Jack O'Neill""]",[''],1,1,
91260,1.5884480243087087,0.4342263535615809,1.2580822967118568,1.1694837393990118,0.542685799238511,2.6475243537513786,0.9835526429974725,1.4361870979631204,2.2221489322381665,1.3855449712691865,0.9377346591876149,Teen And Up Audiences,['F/M'],['Eros/Psyche'],[''],"['Yuletide', 'recipient:sai', 'challenge:New Year Resolutions']",Chrysalis,chrysalis,
91317,1.6307620231195519,0.49727881432321797,1.2259630063521385,1.3675199263655804,0.6350449702871691,2.4543289357576374,1.027494767588391,1.3868404726374746,2.269457858051731,1.42106766140611,0.9649386311519349,General Audiences,['F/M'],['Hades/Persephone'],[''],"['Yuletide', 'recipient:sai', 'challenge:New Year Resolutions', '1st and Myth', 'Cat2', 'Mythology - Freeform', 'Mythology Greek']",it,it,IT
91318,1.573514901085988,0.4590898165863616,1.2959711043822342,1.3148969226506655,0.6059565592029311,2.601916428647076,1.0556144909093763,1.4253685137365035,2.217868639128907,1.363660626378645,0.9576396746026619,General Audiences,['F/M'],['Persephone/Hades'],[''],"['Yuletide', 'recipient:sai', 'challenge:New Year Resolutions', 'Female Protagonist', '1st and Myth', 'Cat2', 'Mythology - Freeform', 'Greek Mythology - Freeform']",when,when,WHEN
91320,1.6401044973812318,0.46012263906842615,1.236914432230694,1.0966196474525904,0.5467836505092863,2.713106786925709,0.9416214829628544,1.4179252100791788,2.2304356954486804,1.4015689950107528,0.9037719854604105,General Audiences,[''],[''],"['Athena', 'Ulysses', 'Persephone (Greek Mythology)', 'Hades (Greek and Roman Mythology)']","['Yuletide', 'recipient:iphianassa', 'challenge:Yuletide 2007']",Persephone,persephone,
91323,1.7491858717237239,0.48263835103303304,1.4843322766726728,1.131832623993994,0.6699805307807808,2.8216346282582583,0.9363645893123123,1.4339769084504503,2.131514118138138,1.253684831048048,0.9736623697867868,General Audiences,['F/M'],['Achilles/Penthesilea'],[''],"['Yuletide', 'recipient:strongplacebo', 'challenge:Yuletide 2008']",it,it,IT
93880,1.6859124051953405,0.5334390960681004,1.1937634025698924,1.3803787962437277,0.6258982055519713,2.4564693241021507,0.9675484027634409,1.3399621508154123,2.2866837375519715,1.5378133096344087,0.9851030487401433,General Audiences,[''],['Hades/Persephone'],"['Hades', 'Persephone (Greek Mythology)']",[''],she,she,SHE
95052,1.7124908565737704,0.3665554649426229,1.007837493352459,1.1553218489344261,0.467888536147541,2.252858944352459,0.7166338157049181,1.1302244806967212,2.0806073958688525,1.2074051726885247,0.6598509473934426,General Audiences,['Gen'],[''],"['Icarus', 'Daedalus (Ancient Greek Religion & Lore)', 'Athena (Hellenistic Religion & Lore)']",['Slice of Life'],Daedalus,daedalus,
99696,1.6340149294050235,0.4318860729773679,1.2784370798793825,1.0887146563865777,0.5858395638095238,2.703264906872318,1.0148567924616692,1.4421483073055992,2.222385641936421,1.3564395036037413,0.9491146195426479,Teen And Up Audiences,['Gen'],[''],"['Demeter', 'Hekate', 'Helios', 'Eva']","['Ref Past Dubcon', 'Angst', 'Female Protagonist', 'Triggers', 'Podfic Available', '1st and Myth']",she,she,SHE
102316,1.6743186144600684,0.39980002438430035,1.1204668958259385,1.1665692417815698,0.4992661633283277,2.4706775231317404,0.9528531933023892,1.447646710664164,2.186735559983618,1.4172356322464164,0.8975172869774745,Teen And Up Audiences,['Gen'],[''],"['Darius', 'Sunda Kastagir', 'Hades (Greek and Roman Mythology)']","['Crossover', 'Community: crossovers100']",even,even,EVEN
108201,1.7122587900514705,0.4645414508272059,1.2536413858639706,1.2175976791139704,0.5907387900661765,2.523648730702206,1.0326924398602941,1.4561722201654412,2.262484732242647,1.4845537803235294,1.0482070010477942,Teen And Up Audiences,['Gen'],[''],['Medea'],"['Seneca', 'Drabble', 'comment!fic']",it,it,IT
108584,1.8331773035848624,0.44202100846559633,1.1520806746123853,1.328725920646789,0.5733878735022936,2.45281614896789,0.9041062595068807,1.2451939847866973,2.2662883281376147,1.5658586254862386,0.919444762880734,Teen And Up Audiences,['F/M'],['Iphigenia/Steerpike'],"['Steerpike', 'Iphigenia (Greek and Roman Mythology)']","['Crossover Pairing', 'Crossover', 'Manipulations']",odd,odd,ODD
109012,1.7371288912531446,0.45175401626257855,1.1575251916918239,1.2045268275801888,0.5727871402971698,2.4580498059889937,0.8920906175393082,1.289236626504717,2.177321319976415,1.3438045830943397,0.8921591757044026,General Audiences,['Gen'],"['Helen of Troy/Paris (Ancient Greek Religion & Lore)', 'Hector/Helen of Troy (Ancient Greek Religion & Lore)']","['Helen of Troy (Ancient Greek Religion & Lore)', 'Hector (Ancient Greek Religion & Lore)', 'Aphrodite (Ancient Greek Religion & Lore)', 'Paris (Ancient Greek Religion & Lore)', 'Andromache (Ancient Greek Religion & Lore)', 'Menelaus (Ancient Greek Religion & Lore)']","['Character Study', 'Unrequited Love', 'Christopher Marlowe References']",be,be,BE
113956,1.668388585878711,0.4956718254927353,1.1407516402817435,1.234864684949463,0.5730261234162982,2.380137532536955,0.9035753648528111,1.3729239995975997,2.163918154283007,1.4563502153613392,0.8742783218629185,General Audiences,['M/M'],"['Castiel/Dean Winchester', 'Castiel/Dionysus']","['Castiel', 'Dionysus (Greek and Roman Mythology)']",['Vignette'],it,it,IT
113958,1.7119900231585494,0.43870797248601034,1.0951041121979275,1.2326486605523317,0.5925971809326425,2.4144637022217617,0.8781370958072539,1.265943127499482,2.201627723046632,1.355589202038342,0.8894973379927462,General Audiences,['Gen'],[''],"['Hades', 'Zeus', 'Hestia', 'Hera', 'Poseidon', 'Demeter']","['Vignette', 'Character Study']",he,he,HE
118724,1.815437896274972,0.4909294576936027,1.185615118905724,1.3898127399304154,0.6375208116902358,2.485686020169472,0.9729320156105499,1.3706900673333333,2.3321996154276095,1.52276248328844,0.9958927437508418,General Audiences,['Gen'],[''],"['Polyxena', 'Pyrrhus', 'Achilles', 'Hecuba']","['Community: au_bingo', 'Mythology - Freeform', 'Alternate Universe - Noir']",I,i,I
125272,1.7326434276386555,0.48571460447779113,1.0615988035126052,1.2922780536758705,0.5639803545042017,2.3431459464357745,1.0102432386398559,1.418342673484994,2.2809941941812726,1.5682151226986796,0.950572038390156,Teen And Up Audiences,['Gen'],[''],"['Calypso', 'Circe']","['Bechdel Test Ficathon', 'Promptfic', 'commentfic']",the,the,THE
125671,1.6632377072984563,0.3878336203121784,1.2053309833842194,1.2658712801903944,0.515671032787307,2.548326037168096,1.0005711104768438,1.417287280535163,2.2947680948559177,1.3808646123756432,0.97152884264494,Teen And Up Audiences,['Gen'],[''],"['Antigone', 'Ismene']","['Bechdel Test Ficathon', 'Promptfic', 'commentfic']",what,what,WHAT
125672,1.7018988192608695,0.4629670716541502,1.3076332987371542,1.3814641444328064,0.6295089570177865,2.6739947935375494,1.1094671171422925,1.4976705830810275,2.42762605001581,1.4497420561264822,1.0873638892786561,Teen And Up Audiences,['Gen'],[''],"['Clytaemnestra', 'Helen', 'Cassandra']","['Bechdel Test Ficathon', 'commentfic', 'Promptfic']",Cassandra,cassandra,
125864,1.6722731937328652,0.4578357102790594,1.1505108434149114,1.3043485000024517,0.5393967854028753,2.4195634832143096,0.9346817403365653,1.3678327526020282,2.2234514484023182,1.443982918322746,0.9072908572610052,Mature,['M/M'],['Klaus von dem Eberbach/Dorian Red Gloria'],"['Klaus von dem Eberbach', 'Dorian Red Gloria']","['Drama', 'Supernatural Elements', 'Angst', 'Established Relationship']",a,a,A
134694,1.6525109698542715,0.4154882166432161,1.2800292308944723,1.5125004005753768,0.5546752082386934,2.4406425306407034,1.0151357147688442,1.4646015862562816,2.4077350640552764,1.593739242557789,1.033588703326633,General Audiences,[''],[''],"['Artemis (Greek and Roman Mythology)', 'Apollo (Greek and Roman Mythology)']",['Yuletide 2006'],Apollo,apollo,
136171,1.8153935002312775,0.4528156104537445,1.0830735524581498,1.3926404941497796,0.5699419068656387,2.4010840301850216,0.9721259882973569,1.388074185907489,2.2780726727819385,1.5530032301255507,0.9677786876960351,General Audiences,['F/M'],[''],[''],[''],Movie,movie,MOVIE
137751,1.6770826354113373,0.538604320636628,1.0825842645731587,1.2200808392059108,0.6148594362049419,2.41426033067781,0.8620393762000969,1.2784127574559108,2.1705817939224805,1.4247328656681202,0.835470040874031,General Audiences,['Gen'],[''],"['Dionysos', 'Proteus']","['Yuletide', 'recipient:halfpint jack', 'challenge:Yuletide 2006']",the,the,THE
137754,1.7665377180981883,0.4006538287030976,1.129329270168907,1.1157448358895383,0.5353741262998246,2.5867199490824078,0.9072158598153127,1.3371103168737581,2.2202300369684393,1.452339360410871,0.9148741013232028,Teen And Up Audiences,['F/M'],[''],"['Clytemnestra', 'Helen', 'Agamemnon']","['Yuletide', 'recipient:iphianassa', 'challenge:Yuletide 2008']",when,when,WHEN
138306,1.7174049069419055,0.45694139736870637,1.1337084850278853,1.4087823403415958,0.5874089304570101,2.3754245862254066,1.0359388950542214,1.4025013336731216,2.268303943118513,1.4807577453284275,0.984942089539117,Teen And Up Audiences,"['F/M', 'Gen']","['Helen/Menelaos', 'Helen/Paris']","['Helen (Greek Mythology)', 'Menelaos (Greek Mythology)', 'Agamemnon (Greek Mythology)', 'Paris (Greek Mythology)', 'Sleeping Beauty aka Briar Rose']","['Angst', 'Crossover', 'Retelling']",entautha,entautha,
138738,1.6338019770887289,0.48240744004876096,1.1268180917617905,1.2241258508920865,0.5219303618001598,2.477980320472422,0.8547992815459632,1.2716409719656276,2.2296542616083133,1.4793336246930455,0.8713137109328537,General Audiences,['F/M'],['Eros/Psyche'],"['Dionysus (Greek and Roman Mythology)', 'Athena (Greek and Roman Mythology)', 'Aphrodite', 'eros | Eros (Hellenistic Religion & Lore)', 'Psyche']","['Greek Mythology - Freeform', 'Weddings', 'Canon Het Relationship']",o,o,
139502,1.6286616556440257,0.3780199049657908,1.1263158176489838,1.134692667791274,0.4807983926251859,2.5185454033485373,0.9084546115205752,1.326704986854735,2.1702730011026277,1.3044255767481407,0.8555856378557263,Teen And Up Audiences,['M/M'],['Apollo/Dionysus'],"['Apollo (Greek and Roman Mythology)', 'Dionysus (Greek and Roman Mythology)']",['Yuletide 2005'],Noon,noon,NOON
139820,1.7309681280324127,0.45768164737815126,1.150021918240096,1.2171314962484994,0.5757001951896759,2.533038192343337,0.9395732226770709,1.4008237213001202,2.2670873297286915,1.44262336284994,0.8692869869639857,General Audiences,['Gen'],[''],"['Gabriel (Supernatural)', 'Dean Winchester', 'Sam Winchester', 'Eris']","['Community: comment_fic', 'Community: crossovers100', 'Crossover', 'Tricksters']",there,there,THERE
140253,1.7322072402239457,0.45285206164420744,1.1656445224406204,1.2896718587203102,0.5752127752144934,2.4865778534527387,0.9985701367869608,1.3897211743407658,2.236162836325012,1.494599518214251,0.9658219049464373,Teen And Up Audiences,['F/M'],['Hades/Persephone'],"['Hades (Greek and Roman Mythology)', 'Persephone (Greek and Roman Mythology)']","['Romance', 'Angst']",she,she,SHE
141225,1.5966103413180988,0.3907757873765996,1.3569580191462522,1.1800535245914077,0.506140397095064,2.586386026559415,0.977708449453382,1.5029852379488118,2.0971016893903105,1.2928674340283364,0.9445368091042049,Not Rated,['M/M'],[''],"['Helenus (Greek and Roman Mythology)', 'Pyrrhus (Greek and Roman Mythology)']",[''],he,he,HE
141274,1.6502948719459603,0.431202380329588,1.0878957587977527,1.2132681780513643,0.5266038235452113,2.415290284786517,0.9363907407843767,1.335818189773141,2.226256156930444,1.4011566928202248,0.9044093633354735,General Audiences,['Gen'],[''],"['Medusa', 'Euryale', 'Stheno']",[''],she,she,SHE
141340,1.5974706408389807,0.3582038527616914,1.1587418298204983,1.0414821546281154,0.46441150386306357,2.6056576314382527,0.976226306734528,1.4389031931792216,2.1377909445959116,1.3168508851781013,0.910252372075329,General Audiences,['Multi'],[''],"['Hector (Homer)', 'Achilles (Homer)', 'Helen of Troy', 'Andromache (Homer)', 'Menelaus (Homer)', 'Paris (Homer)']",['AU'],three,three,THREE
141543,1.7072148460482328,0.43793697235714285,1.136179677654271,1.2738848869547128,0.5463130698932254,2.4985576615964655,0.9700224469690721,1.406436713900221,2.263647292351988,1.464214518595729,0.9393739000817378,Mature,['F/F'],"['Venus/Minerva', 'Jupiter/Juno']","['Aphrodite', 'Athena (Greek and Roman Mythology)', 'Hephaestus', 'Zeus (Greek and Roman Mythology)', 'Hera (Greek and Roman Mythology)']",['Alternate Universe - College/University'],be,be,BE
141724,1.750826636845114,0.3948402674001689,1.076589417827091,1.206894750602084,0.5216625633576457,2.403718437952971,0.9696599125899746,1.3450850188943961,2.2297498054046745,1.4706304359819768,0.9311570049177696,General Audiences,"['Gen', 'Multi']",[''],"['Andromache', 'Helen of Troy', 'Cassandra (Greek and Roman Mythology)', 'Clytemnestra']","['Women Being Awesome', 'Bechdel Test Pass']",i.,i.,
141776,1.707158870893268,0.38676132167680305,1.0807318731787536,1.126603270736221,0.5017662522853856,2.511253206807042,0.965728777339902,1.3460790060014005,2.184850130029609,1.3960532277094129,0.8798945058644594,General Audiences,['Gen'],"['Clytemnestra & Helen of Troy (Ancient Greek Religion & Lore)', 'Agamemnon/Clytemnestra (Ancient Greek Religion & Lore)', 'Agamemnon & Menelaus (Ancient Greek Religion & Lore)']","['Agamemnon (Homer)', 'Menelaus (Homer)', 'Clytemnestra (Homer)', 'Helen of Troy', 'Castor', 'Polydeuces']","['Adventure', 'Abduction', 'Chariots', 'sandals', 'across greece without a map', 'sibling relationships', 'Yuletide 2010']",at,at,AT
143564,1.69830173669244,0.4123888086149641,1.072673241867229,1.2154398871768197,0.5231104580182755,2.474968384189941,0.9297497210229616,1.298031952652296,2.2432258166977506,1.4752071356455794,0.880923847835364,General Audiences,['F/M'],['Hades/Persephone'],"['Dionysus (Greek and Roman Mythology)', 'Hermes', 'Athena (Greek and Roman Mythology)', 'Artemis (Greek and Roman Mythology)', 'Charon']","['Mythology - Freeform', 'Yuletide 2010']",I.,i.,
144260,1.7694808361411765,0.39779863137328436,1.0051692302642157,1.195391755080392,0.5024088477161764,2.3616621393708335,0.8811941415867648,1.2964735842862745,2.2046717589933826,1.4443190011742648,0.8575461730031863,General Audiences,"['Multi', 'Gen']",[''],"['Athena (Greek and Roman Mythology)', 'Hera (Greek and Roman Mythology)', 'Zeus (Greek and Roman Mythology)', 'Aphrodite']","['Women Being Awesome', 'Bechdel Test Pass']",you,you,YOU
